S NO.	COMPANY NAME	COMPANY CATEGORY
14958	EYEGEAR OPTICS INDIA PRIVATE LIMITED	CATGC
14959	ISHI INFORMATION SYSTEMS INDIA PRIVATE LIMITED	CATGC
14960	NIKKI INDIA FUEL SYSTEMS PRIVATE LIMITED	CATGB
14961	Rkdf School Of Pharmaceutical Science	CATGC
14962	Sri Gayatri Junior College	CATGC
14963	EMART SOLUTIONS INDIA PRIVATE LIMITED	CATGD
14964	LUCID COLLOIDS LIMITED	CATGC
14965	LEONI CABLE SOLUTIONS (INDIA) PRIVATE LIMITED	CATGC
14966	SAI INTERNATIONAL SCHOOL	CATGC
14967	MAHAONLINE LIMITED	CATGC
14968	Rajiv Gandhi univers Of Health Scie	GOVT
14969	AKSHAYA PRIVATE LIMITED.	CATGC
14970	KHED ECONOMIC INFRASTRUCTURE PRIVATE LIMITED	CATGB
14971	CG VAK SOFTWARE AND EXPORTS LIMITED	CATGB
14972	SFC SOLUTIONS INDIA FLUID PRIVATE LIMITED	CATGB
14973	Sri Gayarti Junior College	CATGC
14974	ALWIN MEMORIAL PUBLIC SCHOOL	CATGC
14975	Assembly of God Church School	CATGC
14976	SUPERNOVA ENGINEERS LIMITED	CATGC
14977	KIRAN GEMS PRIVATE LIMITED	CATGA
14978	SERVICE MASTER CLEAN LIMITED	CATGC
14979	WONDER CEMENT LIMITED	CATGB
14980	WELLNESS FOREVER MEDICARE PRIVATE LIMITED	CATGD
14981	PREM MOTORS PVT LTD	CATGD
14982	CAMPUS EAI INDIA PRIVATE LIMITED	CATGC
14983	PUSHPALATHA EDUCATIONAL CENTRE	CATGD
14984	WILHELMSEN SHIP MANAGEMENT (INDIA) PRIVATE LIMITED	CATGC
14985	ACUITY KNOWLEDGE SERVICES INDIA PRIVATE  LIMITED	CATGC
14986	ASHOKA INFRASTRUCTURE LIMITED	CATGC
14987	MODERN STEEL LTD.	CATGC
14988	BHARAT WIRE ROPES LIMITED	CATGC
14989	CHEEMA BOILERS LIMITED	CATGC
14990	MERIL LIFE SCIENCES PRIVATE LIMITED	CATGC
14991	OASIS TEST HOUSE LIMITED	CATGC
14992	STANPACKS (INDIA) LIMITED	CATGC
14993	INTERACTIVE MEDIA PRIVATE LIMITED	CATGD
14994	SRI SABARI ENGIMECH PRIVATE LIMITED	CATGC
14995	AKSHAYA APPARELS PRIVATE LIMITED	CATGC
14996	LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LIMITED	CATGC
14997	SFC SOLUTIONS INDIA SEALING PRIVATE LIMITED	CATGB
14998	ENSTO INDIA PRIVATE LIMITED	CATGB
14999	THEY INDIA PRIVATE LIMITED	CATGB
15000	NATIONAL INST OF FINANCE AND ACC	GOVT
15001	M.P Human Rights Commission	GOVT
15002	SYSTRA MVA CONSULTING INDIA PRIVATE LIMITED	CATGB
15003	Dr. D.Y Patil School of ENGINEERING	CATGC
15004	Rajiv Gandhi College of Engineering	CATGC
15005	SHIBAURA MACHINE INDIA PRIVATE LIMITED	CATGC
15006	Pondicherry Institute of Medical Sciences	CATGC
15007	RAAY GLOBAL INVESTMENTS PRIVATE LIMITED	CATGD
15008	BLAIZE NEW COMPUTING TECHNOLOGIES INDIA PRIVATE  LIMITED	CATGB
15009	Belle Vue Clinic	CATGC
15010	JIANGYIN UNI-POL VACUUM CASTING INDIA PRIVATE LIMITED	CATGB
15011	TRENT RETAIL SERVICES LIMITED	CATGC
15012	LINEAGE HEALTHCARE LIMITED	CATGC
15013	St. Joseph of Cluny Higher Secondary School	CATGD
15014	ATLAS CASTALLOY LIMITED	CATGC
15015	Shankara Buildings products LTD	CATGA
15016	CITYBOND HOLDINGS LIMITED	CATGC
15017	SCIGEN BIOPHARMA PRIVATE LIMITED	CATGC
15018	Bethany Educational Institute	CATGC
15019	TUDOR INDIA PRIVATE LIMITED	CATGC
15020	R K Talreja College	CATGC
15021	Asan Memorial Dental College and Hospital	CATGC
15022	St Patricks Anglo Ind Hig Sec School	CATGC
15023	ROXTEC INDIA PRIVATE LIMITED	CATGB
15024	TELC KABIS HIGHER SEC SCHOOL	CATGD
15025	IIFL WEALTH MANAGEMENT LIMITED	CATGC
15026	NSS HILL SPRING INTERNATIONAL SCHOOL	CATGC
15027	RADHAKRISHNA FOOD SERVICES PRIVATE LIMITED	CATGD
15028	JEWELEX INDIA PRIVATE LIMITED	CATGB
15029	PLANON SOFTWARE SERVICES PRIVATE LIMITED	CATGB
15030	St.Isabel's Hospital	CATGC
15031	EMERGENT MEDI-TECH (INDIA) PRIVATE LIMITED	CATGD
15032	SEIKO ADVANCE (INDIA) PRIVATE LIMITED	CATGB
15033	SHAHI APPAREL PRIVATE LIMITED	CATGD
15034	SHUBHAM FLEXIBLE PACKAGING MACHINES PRIVATE LIMITED	CATGC
15035	WALLEM SHIPMANAGEMENT (INDIA) PRIVATE LIMITED	CATGC
15036	Rajdhani engineering college	CATGC
15037	EASTERN SYNPACKS LIMITED	CATGC
15038	TOPSEL MARKETING SOUTH PRIVATE LIMITED	CATGC
15039	D & H SECHERON ELECTRODES PVT LTD	CATGD
15040	SOUNDARA PANDIAN BONE AND JOINT HOSPITAL & RESEARCH INSTITUTE PRIVATE LIMITED	CATGC
15041	C.I.T SANDWICH POLYTECHNIC COLLEGE	CATGC
15042	PARKASH INFRASTRUCTURE AND DEVELOPERS PRIVATE LIMITED	CATGC
15043	Government Hospital Thoracic Medic	CATGC
15044	TAMILNADU POLICE HOUSING CORPN. LTD.	CATGD
15045	SEAPORT LINES (INDIA) PRIVATE LIMITED	CATGC
15046	PATH INFOTECH LIMITED	CATGC
15047	XYLEM WATER SOLUTIONS INDIA PRIVATE LIMITED	CATGB
15048	CADFEM ENGINEERING SERVICES INDIA PRIVATE LIMITED	CATGB
15049	JP MORGAN CHASE BANK N.A.	SCATA
15050	SEVEN SEAS PETROLEUM PRIVATE LIMITED	CATGC
15051	Happy Model School	CATGC
15052	OPTERNA TECHNOLOGIES PRIVATE LIMITED	CATGC
15053	INTERACTIVE DATA SYSTEMS LIMITED	CATGC
15054	TOFARCH INTERIOR SOLUTIONS PRIVATE LIMITED	CATGC
15055	KMIS ENGINEERING PRIVATE LIMITED	CATGB
15056	MINEBEA INTEC INDIA PRIVATE LIMITED	CATGC
15057	LOGITECH ENGINEERING & DESIGNS INDIA PRIVATE LIMITED	CATGB
15058	PAUL MERCHANTS LIMITED	CATGB
15059	DISA INDIA LIMITED	CATGC
15060	SHAREKHAN.COM INDIA PRIVATE LIMITED	CATGD
15061	THE INDIAN PUBLIC SCHOOL	CATGC
15062	MRCC IT SOLUTIONS PRIVATE LIMITED	CATGC
15063	NEXTEDGE SOFTWARE SOLUTIONS PRIVATE LIMITED	CATGC
15064	HIRACO INDIA PRIVATE LIMITED	CATGD
15065	NETCRACKER TECHNOLOGY SOLUTIONS (INDIA) PRIVATE LIMITED	CATGB
15066	ENCARDIO RITE ELECTRONICS PRIVATE LIMITED	CATGD
15067	KUMARARAJAH MUTHIAH HIGH SEC SCHOOL	CATGD
15068	ACCOUNTABILIT GDC INDIA PRIVATE LIMITED	CATGC
15069	ONICRA CREDIT INFORMATION COMPANY LIMITED	CATGC
15070	DONEX INDUSTRIES LIMITED	CATGC
15071	VERIFACTS SERVICES PRIVATE LIMITED	CATGC
15072	Tata Medical Centre	CATGC
15073	SRI LAKSHMI NARSHIMA INFRASTRUCTURE PRIVATE LIMITED	CATGC
15074	USHA FIRE SAFETY EQUIPMENTS PRIVATE LIMITED	CATGD
15075	INDIAN PUBLIC SCHOOL	CATGC
15076	MOUNT EVEREST BREWERIES LIMITED	CATGC
15077	JIGAR COMMODITIES & DERIVATIVES PRIVATE LIMITED	CATGD
15078	M. TECH INFORMATICS LIMITED	CATGC
15079	BROWNDOVE HEALTHCARE PRIVATE LIMITED	CATGD
15080	STATE EXPRESS TRANSPORT CORPORATION TAMIL NADU LIMITED	CATGB
15081	PRAGATI COATINGS PRIVATE LIMITED	CATGC
15082	GOYAL KNITFAB PRIVATE LIMITED	CATGD
15083	NECO CERAMICS LIMITED	CATGC
15084	Tamil Nadu Physical Education And Sports University	GOVT
15085	De Dietrich Process India Pvt Ltd	CATGC
15086	CONTROL PLUS OIL AND GAS SOLUTIONS PRIVATE LIMITED	CATGD
15087	SHRI RAM MURTI SMARAK - College of Engineering & Technology	CATGC
15088	BOLAS INTELLI SOLUTIONS PRIVATE LIMITED	CATGD
15089	PUTZMEISTER CONCRETE MACHINES PRIVATE LIMITED	CATGC
15090	STREAM GLOBAL SERVICES PRIVATE LIMITED	CATGC
15091	SAJ FOOD PRODUCTS PRIVATE LIMITED	CATGC
15092	TJS Engineering College	CATGC
15093	KUTE SONS DAIRYS LIMITED	CATGC
15094	Techno India Group Public School.	CATGC
15095	PRIMUS GLOBAL TECHNOLOGIES PRIVATE LIMITED	CATGB
15096	RIVERSAND GLOBAL TECHNOLOGIES PRIVATE LIMITED	CATGB
15097	MATSUI TECHNOLOGIES INDIA LIMITED	CATGD
15098	NITYANAND INFRASTRUCTURE LIMITED	CATGC
15099	MANGLAM BUILD-DEVELOPERS LIMITED	CATGC
15100	HUBERT BURDA MEDIA INDIA PRIVATE LIMITED	CATGB
15101	ZEISS PHARMACEUTICALS PRIVATE LIMITED	CATGC
15102	IDC TECHNOLOGIES SOLUTIONS INDIA PRIVATE LIMITED	CATGB
15103	SMART SOFTECH SOLUTIONS PRIVATE LIMITED	CATGC
15104	JAY NIKKI INDUSTRIES LIMITED	CATGC
15105	PANORAMA TELEVISION PRIVATE LIMITED	CATGD
15106	ACCUMAX INTERIOR PRODUCTS PRIVATE LIMITED	CATGD
15107	Guru Tegh Bahadur Institute of Technology	CATGC
15108	KLJ PLASTICIZERS LIMITED.	CATGC
15109	FORTUNE ESTATE DEVELOPERS PRIVATE LIMITED	CATGD
15110	PRIDE AND EXPERT PROPERTIES PRIVATE LIMITED	CATGD
15111	CRYSTAL SOLUTIONS LIMITED	CATGC
15112	FLUTURA BUSINESS SOLUTIONS PRIVATE LIMITED	CATGC
15113	VISHNUPRIYA HOTELS AND RESORTS PRIVATE LIMITED	CATGD
15114	VANDERLANDE INDUSTRIES PRIVATE LIMITED	CATGC
15115	SHANKARA INFRASTRUCTURE MATERIALS LIMITED	CATGC
15116	Melma Adhipa Inst of Medi Scie Rese	CATGC
15117	SPHINX WORLDBIZ LIMITED	CATGC
15118	RAI INDUSTRIAL POWER PRIVATE LIMITED	CATGD
15119	POWER GEARS LIMITED	CATGC
15120	TATA CLEANTECH CAPITAL LIMITED	CATGC
15121	SVG EXPRESS SERVICES PRIVATE LIMITED	CATGC
15122	CENTRIENT PHARMACEUTICALS INDIA PRIVATE LIMITED	CATGB
15123	NORTELS SERVICE APARTMENTS PRIVATE LIMITED	CATGD
15124	AQUA ENGINEERS AND CONSULTANTS INDIA PRIVATE LIMITED	CATGD
15125	PETKUS INDIA PRIVATE LIMITED	CATGB
15126	INDTEX SOLUTIONS PRIVATE LIMITED	CATGC
15127	KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED	CATGC
15128	MSP SPONGE IRON LIMITED	CATGC
15129	MEMCO ASSOCIATES (I) PRIVATE LIMITED	CATGD
15130	MADRAS RADIATORS AND PRESSINGS LIMITED	CATGC
15131	EVM AUTOMOBILES PRIVATE LIMITED	CATGD
15132	CROCS INDIA PRIVATE LIMITED	CATGD
15133	HARPREET MOTORS PRIVATE LIMITED	CATGD
15134	PRITHVI FINMART PRIVATE LIMITED	CATGD
15135	PLATINUM HOSPITALS PRIVATE LIMITED	CATGC
15136	OMKAR REALTORS & DEVELOPERS PRIVATE LIMITED	CATGD
15137	INTRIGO SYSTEMS INDIA PRIVATE LIMITED	CATGC
15138	INTEGRA HOSPITALITY AND FACILITY MANAGEMENT LIMITED	CATGC
15139	GREENSTAR RESEARCH AND DEVELOPMENT INDIA PRIVATE LIMITED	CATGB
15140	COMMERCE BAY PRIVATE LIMITED	CATGC
15141	Maharaja Agrasen Institute of Management Studies	CATGC
15142	INDO AUTOTECH LTD.	CATGC
15143	C R Reddy Autonomous college	CATGC
15144	SABURI TLC WORLDWIDE SERVICES PRIVATE LIMITED	CATGC
15145	GOWTHAMI INFRATECH PRIVATE LIMITED	CATGD
15146	U2OPIA MOBILE PRIVATE LIMITED	CATGC
15147	PRABHA AUTO PRODUCTS PRIVATE LIMITED	CATGD
15148	LANGDON & SEAH CONSULTING INDIA PRIVATE LIMITED	CATGC
15149	A&M RESOURCES PRIVATE LIMITED	CATGD
15150	Madha Medical College Research Institute	CATGC
15151	KAYNES TECHNOLOGY INDIA PRIVATE LIMITED	CATGC
15152	PLATINUM HOSPITAL S	CATGC
15153	Metro heart Institute	CATGC
15154	DDRC SRL DIAGNOSTICS PRIVATE LIMITED	CATGC
15155	MAHARISHI VALMIKI INTECT DIS HOSP	GOVT
15156	JAGATDAL JUTE AND INDUSTRIES LTD	CATGC
15157	IT ACTION GUJARAT PRIVATE LIMITED	CATGC
15158	Thane Vithal Sayanna Ge Hosp doctor	GOVT
15159	EMPIRE HOME APPLIANCES PRIVATE LIMITED	CATGC
15160	State Veterinary Hosp Polyclinic	CATGC
15161	SWOSTI PREMIUM LIMITED	CATGC
15162	BGR TURBINES COMPANY PRIVATE LIMITED	CATGB
15163	ZEON SOLUTIONS PRIVATE LIMITED	CATGD
15164	CENTRAL JAIL HOSPITAL	CATGC
15165	SHELLZ OVERSEAS PRIVATE LIMITED	CATGC
15166	ELCOM INTERNATIONAL PRIVATE LIMITED	CATGD
15167	INDUS VALLEY PARTNERS (INDIA) PRIVATE LIMITED	CATGC
15168	CAUVERY MOTORS PRIVATE LIMITED	CATGD
15169	HERO STEELS PRIVATE LIMITED	CATGC
15170	SECURITRANS INDIA PRIVATE LIMITED	CATGD
15171	ARDOM TOWERGEN PRIVATE LIMITED	CATGD
15172	Murugappa Polytechnic College	CATGC
15173	MAULANA AZAD NATIONAL URDU UNIVERSITY	CATGC
15174	BRIDGESTONE INDIA AUTOMOTIVE PRODUCTS PRIVATE LIMITED	CATGA
15175	CAVIM HOSPITALITY SERVICES PRIVATE LIMITED	CATGD
15176	ALMATS BRANDING SOLUTIONS PRIVATE LIMITED	CATGD
15177	EXPANDED POLYMER SYSTEMS PRIVATE LIMITED	CATGC
15178	VIDEOJET TECHNOLOGIES (I) PRIVATE LIMITED	CATGC
15179	NANZ MED SCIENCE PHARMA PRIVATE LIMITED	CATGD
15180	QAI (INDIA) LIMITED	CATGC
15181	MAHINDRA WATER UTILITIES LIMITED	CATGC
15182	ESPIRE HOSPITALITY LIMITED	CATGC
15183	HECTOR BEVERAGES PRIVATE LIMITED	CATGC
15184	SESHAASAI BUSINESS FORMS PVT LTD	CATGD
15185	BENGAL AMBUJA HOUSING DEVELOPMENT LTD.	CATGC
15186	PLATINUM HOSPITALS	CATGC
15187	DFM FOODS LIMITED	CATGC
15188	Jay Shriram Group of Institutions	CATGC
15189	KALYAN SANGAM INFRATECH LIMITED	CATGC
15190	POSCO ENGINEERING AND CONSTRUCTION INDIA PRIVATE LIMITED	CATGC
15191	CRIMSON FINANCIAL SERVICES LIMITED	CATGC
15192	VILAS TRANSCORE LIMITED	CATGC
15193	AFFLATUS GRAVURES PRIVATE LIMITED	CATGD
15194	RENOWN PHARMACEUTICALS PRIVATE LIMITED	CATGD
15195	WALCHAND PEOPLEFIRST LIMITED	CATGC
15196	AARVEE DENIMS AND EXPORTS LTD	CATGC
15197	VELAMMAL HOSPITALS	CATGC
15198	SOORIYA HOSPITAL	CATGC
15199	ADVINUS THERAPEUTICS LIMITED	CATGB
15200	DECCANS PARK LIMITED	CATGC
15201	QUATRRO PROCESSING SERVICES PRIVATE LIMITED	CATGC
15202	DEEPAK INTERNATIONAL LIMITED	CATGC
15203	MOBILE COMMERCE SOLUTIONS LIMITED	CATGC
15204	Shree Sardar Smarak Hospital	CATGC
15205	A-ONE BIZ SOLUTIONS PRIVATE LIMITED	CATGC
15206	FAMUR INDIA MINING SOLUTIONS PRIVATE LIMITED	CATGB
15207	CRADLE RUNWAYS (INDIA) PRIVATE LIMITED	CATGD
15208	ANU INDUSTRIES LIMITED	CATGC
15209	RAMKY INTEGRATED TOWNSHIP LIMITED	CATGC
15210	PKF FINANCE LIMITED	CATGC
15211	MANIFOLD E-CONNECT LIMITED	CATGC
15212	HI- TECH INKS PRIVATE LIMITED	CATGD
15213	B G Shirke Construction Technology private limited	CATGB
15214	RARE TOWNSHIPS PRIVATE LIMITED	CATGC
15215	TRIM PLASTICS LIMITED	CATGC
15216	ASONA INDIA PRIVATE LIMITED	CATGD
15217	ENARAYAN ELEX INDIA PRIVATE LIMITED	CATGD
15218	SIDDHATECH SOFTWARE SERVICES PRIVATE LIMITED	CATGC
15219	NOVA PULSE IVF CLINIC PRIVATE LIMITED	CATGC
15220	SARU INTERNATIONAL PRIVATE LIMITED	CATGD
15221	HBG KNOWLEDGE SERVICES PRIVATE LIMITED	CATGC
15222	ELEKTRISOLA INDIA PRIVATE LIMITED	CATGB
15223	EDELMAN INDIA PRIVATE LIMITED	CATGC
15224	ADESH HOSPITAL AND RESEARCH CENTRE PVT LTD	CATGC
15225	Sam Higginbottom institute of agriculture technology and sciences	CATGC
15226	S.S. Agrawal Colg of Commerce Mgmt	CATGC
15227	Kanya Vidya MandirJr college	CATGC
15228	UWT LEVEL CONTROL INDIA PRIVATE LIMITED	CATGB
15229	Shri B. D. Mehta Mahavir Heart Inst	CATGC
15230	WELSPUN ENTERPRISES LIMITED	CATGB
15231	INDIAN HEALTH ORGANISATION PRIVATE LIMITED	CATGC
15232	FRONTIER BISCUIT FACTORY PRIVATE LIMITED	CATGC
15233	SATHYA AGENCIES PRIVATE LIMITED	CATGD
15234	INTERNATIONAL TRADE AND EXHIBITIONS INDIA PRIVATE LIMITED	CATGD
15235	SHRI GURU HARGOVIND LAND DEVELOPERS PRIVATE LIMITED	CATGC
15236	MONTAN HYDRAULIK (INDIA) PRIVATE LIMITED	CATGC
15237	SAILPOINT TECHNOLOGIES INDIA PRIVATE LIMITED	CATGB
15238	SODECIA INDIA PRIVATE LIMITED	CATGD
15239	TELEFLEX MEDICAL PRIVATE LIMITED	CATGC
15240	POWER AND INSTRUMENTATION (GUJARAT) LIMITED	CATGC
15241	NICOTRA INDIA PRIVATE LIMITED	CATGC
15242	Dr. B L Kapur Memorial Hospital	CATGC
15243	T BHIMJYANI REALTY PRIVATE LIMITED	CATGC
15244	GODREJ EFACEC AUTOMATION AND ROBOTICS LIMITED	CATGC
15245	ARMES MAINI STORAGE SYSTEMS PRIVATE LIMITED	CATGC
15246	KAAR TECHNOLOGIES INDIA PRIVATE LIMITED	CATGB
15247	YUM RESTAURANTS (INDIA) PRIVATE LIMITED	SCATA
15248	SUNGARD INDIA SALES PRIVATE LIMITED	CATGB
15249	SUNGARD AVAILABILITY SERVICES (INDIA) PRIVATE LIMITED	CATGB
15250	SUNGARD SOLUTIONS SOFTWARE (INDIA) PRIVATE LIMITED	CATGB
15251	SEA MANAGEMENT SERVICES PRIVATE LIMITED	CATGC
15252	NEEMRANA HOTELS PRIVATE LIMITED	CATGC
15253	PRIMALINK SOLUTIONS (INDIA) PRIVATE LIMITED	CATGC
15254	SKY B (BANGLA) PRIVATE LIMITED	CATGD
15255	DMI College of Engineering	CATGC
15256	EKLAVYA EDUCATION FOUNDATION	CATGD
15257	CPM INDIA SALES AND MARKETING PRIVATE LIMITED	CATGB
15258	RAPID METRORAIL GURGAON LIMITED	CATGB
15259	Adani Institute of Infrastruct Mgmt	CATGC
15260	STALWART SECURITY SERVICES INDIA LIMITED	CATGC
15261	ROYAL TOUCH LAMINATES PRIVATE LIMITED	CATGD
15262	MIDAS GOLDEN DISTILLERIES PRIVATE LIMITED	CATGD
15263	Chacha Nehru Bal Chikitsalaya	GOVT
15264	Shri Ramswaroop Memorial Group Of Professional Colleges	CATGC
15265	QUOVANTIS TECHNOLOGIES PRIVATE LIMITED	CATGC
15266	HCG MEDI-SURGE HOSPITALS PRIVATE LIMITED	CATGC
15267	AMSERVE CONSULTANTS LIMITED	CATGC
15268	AURTECH CONSTRUCTION PRIVATE LIMITED	CATGC
15269	MANITOWOC INDIA PRIVATE LIMITED	CATGC
15270	ELECTRONICA FINANCE LIMITED	CATGC
15271	APTARA NEW MEDIA PRIVATE LIMITED	CATGB
15272	Sagar Institute of Research & Technology	CATGC
15273	GUJARAT WATER INFRASTRUCTURE LIMITED	CATGB
15274	AIRCOM INTERNATIONAL (INDIA) PRIVATE LIMITED	CATGB
15275	CONCORD FORTUNE MINERALS (INDIA) PRIVATE LIMITED	CATGC
15276	ALLSTATE SOLUTIONS PRIVATE LIMITED	CATGB
15277	CARZONRENT INDIA PRIVATE LIMITED	CATGC
15278	H A College of Commerce	GOVT
15279	SRI CITY PRIVATE LIMITED	CATGD
15280	OLX INDIA PRIVATE LIMITED	CATGB
15281	POPPYS HOTEL PRIVATE LIMITED	CATGC
15282	Trinity Institute Of Technology & Research	CATGC
15283	H. & R. JOHNSON (INDIA) TBK LIMITED	CATGC
15284	OSS CUBE SOLUTIONS LIMITED	CATGC
15285	SITA SINGH AND SONS PRIVATE LIMITED	CATGD
15286	HEXA TRADEX LIMITED	CATGC
15287	EMERSON INDUSTRIAL AUTOMATION ELECTRIC POWER GENERATION PRIVATE LIMITED	CATGC
15288	Sardar Patel Renewable Energy Research Institute	CATGC
15289	OLIVE TELECOMMUNICATION PRIVATE LIMITED	CATGD
15290	GIIR COMMUNICATIONS INDIA PRIVATE LIMITED	CATGB
15291	EMGEE INFRASTRUCTURE HOLDINGS (INDIA) PRIVATE LIMITED	CATGD
15292	VME PRECAST PRIVATE LIMITED	CATGD
15293	EARLYSAIL SOFTWARE PRIVATE LIMITED	CATGC
15294	PIONEER PROPERTY MANAGEMENT LIMITED	CATGC
15295	KEMWELL BIOPHARMA PRIVATE LIMITED	CATGD
15296	INDIAN PUBLIC SCHOOL.	CATGC
15297	FARMSON PHARMACEUTICAL GUJARAT PRIVATE LIMITED	CATGC
15298	ORPAC SYSTEMS PRIVATE LIMITED	CATGC
15299	DVS TECHNOSOFT PRIVATE LIMITED	CATGC
15300	PARADISE POLYMERS LTD	CATGC
15301	KARIWALA INDUSTRIES LIMITED	CATGC
15302	St Augustines Day School	CATGC
15303	DINSHAW S DAIRY FOODS PRIVATE LIMITED	CATGC
15304	ABIRA SECURITIES LIMITED	CATGC
15305	VIATON ENERGY PRIVATE LIMITED	CATGC
15306	Principal K.M.Kundnani College of Pharmacy	CATGC
15307	BIRLA EDUTECH LIMITED	CATGC
15308	INFINITI OFSHORE IT SOLUTIONS PRIVATE LIMITED	CATGD
15309	KIAH LIFE STYLE PRIVATE LIMITED	CATGD
15310	ADVANTAGE OVERSEAS PRIVATE LIMITED	CATGC
15311	SHAPOORJI PALLONJI INFRASTRUCTURE CAPITAL COMPANY PRIVATE LIMITED	CATGC
15312	SMI AMTEK CRANKSHAFT PRIVATE LIMITED	CATGC
15313	Ahmedabad Arts and Commerce Colg.	GOVT
15314	FORTIS C-DOC HEALTHCARE LIMITED	CATGC
15315	KPB Hinduja college of commerce	CATGC
15316	KOYO BEARINGS INDIA PRIVATE LIMITED	CATGC
15317	RISHI FIBC SOLUTIONS PRIVATE LIMITED	CATGC
15318	VRV ASIA PACIFIC PRIVATE LIMITED	CATGC
15319	THE KARNATAKA BANK LIMITED	CATGA
15320	Saint Soldier Public School	CATGC
15321	RESINOVA CHEMIE LIMITED	CATGC
15322	GENUS APPARELS LIMITED	CATGC
15323	CADDIE HOTELS PRIVATE LIMITED	CATGC
15324	Indian Institute of Technology Indore	CATGA
15325	Govt Dist Headquarters hospital	CATGC
15326	ROOP TELSONIC ULTRASONIX LIMITED	CATGD
15327	SICAL IRON ORE TERMINALS LIMITED	CATGB
15328	YASKAWA INDIA PRIVATE LIMITED	CATGB
15329	Oberoi International School	CATGC
15330	Sheth CN Graduate Basic Training College	CATGC
15331	ORCHID MEDICAL CENTRE PRIVATE LIMITED	CATGD
15332	OZONE SPA PRIVATE LIMITED	CATGD
15333	ESCORTS SECURITIES LIMITED	CATGC
15334	THE MADHYA PRADESH FLYING CLUB LIMITED	GOVT
15335	SALICYLATES & CHEMICALS PRIVATE LIMITED	CATGD
15336	George Group Of Colleges	CATGC
15337	ANMOL FEEDS PRIVATE LIMITED	CATGC
15338	GITS FOOD PRODUCTS PRIVATE LIMITED	CATGC
15339	SANDHYA ORGANIC CHEMICALS PVT LTD	CATGD
15340	SIDDHARTH CARBOCHEM PRODUCTS LIMITED	CATGC
15341	PROTEAN EGOV TECHNOLOGIES LIMITED	CATGC
15342	INDIA FASHION LIMITED	CATGC
15343	Sri Manakula Vinayagar Engineering College	CATGC
15344	INDIAN EXPRESS COMMERCIAL VENTURES & PROJECTS LIMITED	CATGC
15345	RELCON INFRAPROJECTS LTD.	CATGC
15346	JAIPUR RUGS COMPANY PRIVATE LIMITED	CATGD
15347	DILIP BUILDCON LIMITED	CATGA
15348	City Academy Degree College	CATGC
15349	GRT INSTITUTE OF ENGINEERING Technology	CATGC
15350	St marys Hospital Todupuzha	CATGC
15351	CITYCOM NETWORKS PRIVATE LIMITED	CATGD
15352	PRASAD AND COMPANY (PROJECT WORKS) LTD.	CATGC
15353	BLUE OCEAN SYSTEMS INFOTECH PRIVATE LIMITED	CATGC
15354	SAHAJANAND MEDICAL TECHNOLOGIES PRIVATE LIMITED	CATGD
15355	INFINITI SOFTWARE SOLUTIONS PRIVATE LIMITED	CATGC
15356	RUBICON RESEARCH PRIVATE LIMITED	CATGC
15357	STOVE KRAFT LIMITED	CATGC
15358	AIR TRAVEL BUREAU LIMITED	CATGC
15359	NETEX KNOWLEDGE FACTORY (INDIA) PRIVATE LIMITED	CATGB
15360	CD EQUISEARCH PVT LTD	CATGD
15361	BANGALORE SOFTWARE SERVICES PRIVATE LIMITED	CATGD
15362	SANCHETI ELECTRONICS LIMITED	CATGC
15363	ETA CONSTRUCTIONS(INDIA) LIMITED	CATGC
15364	CITY LUBRICANTS PRIVATE LIMITED	CATGD
15365	IMPERIAL GRANITES PRIVATE LIMITED	CATGD
15366	BIOGENEX LIFE SCIENCES PRIVATE LIMITED	CATGC
15367	TUSSOR MACHINE TOOLS INDIA PRIVATE LIMITED	CATGC
15368	T N Nur Pri Matric High Sec Sch Aso	CATGD
15369	SRR Engineering College	CATGC
15370	UMRAO HOTELS AND RESORTS PRIVATE LIMITED	CATGD
15371	KARTHIGEYA PLASTICS AND TECHNOLOGIES PRIVATE LIMITED	CATGD
15372	AMORE JEWELS PRIVATE LIMITED	CATGD
15373	RELIANCE CAPITAL PENSION FUND LIMITED	CATGC
15374	AUTOMAT INDUSTRIES PRIVATE LIMITED	CATGD
15375	AGILE INFOWAYS PRIVATE LIMITED	CATGC
15376	VINDHYA ORGANICS PRIVATE LIMITED	CATGD
15377	DAYA INDUSTRIES LIMITED	CATGC
15378	GOLD MINT INDIA LIMITED	CATGC
15379	SEMLER RESEARCH CENTER PRIVATE LIMITED	CATGC
15380	GRUPO ANTOLIN INDIA PRIVATE LIMITED	CATGC
15381	HEIGHT INSURANCE SERVICES LIMITED	CATGC
15382	VIZAG SEAPORT PRIVATE LIMITED	CATGC
15383	HANDIMAN SERVICES LIMITED	CATGC
15384	VEEBEE YARNNTEX PRIVATE LIMITED	CATGD
15385	PEE AAR SECURITIES LIMITED	CATGD
15386	Sri Muthukumaran Institute of Technology	CATGC
15387	EASWARI ENGINEERING COLLEGE	CATGC
15388	PSYCHOTROPICS INDIA LIMITED	CATGC
15389	AUTO HITECH PRIVATE LIMITED	CATGD
15390	CITY LIFESTYLES PRIVATE LIMITED	CATGC
15391	NABHA POWER LIMITED	CATGA
15392	NAGREEKA EXPORTS LTD.	CATGC
